Ewe/V	<I>/mA	time/s
3.2287610E+000	-1.801734337245064E+000	2.996714198329940E+004
3.2286274E+000	-1.801735590659233E+000	2.996914198327519E+004
3.2285702E+000	-1.801734587048134E+000	2.997114198325097E+004
3.2285128E+000	-1.801734306524830E+000	2.997314198322676E+004
3.2283030E+000	-1.801734063242509E+000	2.997514198320254E+004
3.2280357E+000	-1.801736531447037E+000	2.997714198317833E+004
3.2280357E+000	-1.801734337471562E+000	2.997914198315411E+004
3.2278638E+000	-1.801734505556662E+000	2.998114198312990E+004
3.2279019E+000	-1.801736129473308E+000	2.998314198310568E+004
3.2276919E+000	-1.801738177536611E+000	2.998514198308147E+004
3.2274818E+000	-1.801738035009982E+000	2.998714198305726E+004
3.2274055E+000	-1.801734470044214E+000	2.998914198303304E+004
3.2271764E+000	-1.801735836969471E+000	2.999114198300883E+004
3.2270048E+000	-1.801736544250115E+000	2.999314198298461E+004
3.2269092E+000	-1.801737701057075E+000	2.999514198296040E+004
3.2268519E+000	-1.801737418388004E+000	2.999714198293618E+004
3.2266994E+000	-1.801738136421326E+000	2.999914198291197E+004
3.2264702E+000	-1.801737736366867E+000	3.000114198288776E+004
3.2263556E+000	-1.801737822269082E+000	3.000314198286354E+004
3.2262602E+000	-1.801736944495309E+000	3.000514198283933E+004
3.2260692E+000	-1.801738449083455E+000	3.000714198281511E+004
3.2260311E+000	-1.801738095759037E+000	3.000914198279090E+004
3.2258210E+000	-1.801738923536433E+000	3.001114198276668E+004
3.2256494E+000	-1.801738938711775E+000	3.001314198274247E+004
3.2256303E+000	-1.801739273880618E+000	3.001514198271825E+004
3.2253437E+000	-1.801738454960473E+000	3.001714198269404E+004
3.2253437E+000	-1.801736685823069E+000	3.001914198266983E+004
3.2250764E+000	-1.801736461840732E+000	3.002114198264561E+004
3.2250001E+000	-1.801737358616465E+000	3.002314198262140E+004
3.2248666E+000	-1.801735006056870E+000	3.002514198259718E+004
3.2245994E+000	-1.801737473987217E+000	3.002714198257297E+004
3.2246566E+000	-1.801735861180878E+000	3.002914198254875E+004
3.2243512E+000	-1.801736492405994E+000	3.003114198252454E+004
3.2241030E+000	-1.801738431178219E+000	3.003314198250033E+004
3.2240264E+000	-1.801736291347604E+000	3.003514198247611E+004
3.2240074E+000	-1.801737810944199E+000	3.003714198245190E+004
3.2237401E+000	-1.801736694680319E+000	3.003914198242768E+004
3.2235684E+000	-1.801737038730254E+000	3.004114198240347E+004
3.2235684E+000	-1.801738122485760E+000	3.004314198237925E+004
3.2233775E+000	-1.801738248108511E+000	3.004514198235504E+004
3.2232821E+000	-1.801737246118657E+000	3.004714198233082E+004
3.2229958E+000	-1.801737144552342E+000	3.004914198230661E+004
3.2229574E+000	-1.801736059759714E+000	3.005114198228240E+004
3.2228048E+000	-1.801734819327437E+000	3.005314198225818E+004
3.2227476E+000	-1.801736054407217E+000	3.005514198223397E+004
3.2226520E+000	-1.801735028980817E+000	3.005714198220975E+004
3.2222893E+000	-1.801735689483736E+000	3.005914198218554E+004
3.2223465E+000	-1.801736698256598E+000	3.006114198216132E+004
3.2221556E+000	-1.801735818420505E+000	3.006314198213711E+004
3.2219458E+000	-1.801737157248131E+000	3.006514198211289E+004
3.2219458E+000	-1.801738991962566E+000	3.006714198208868E+004
3.2216401E+000	-1.801737613354799E+000	3.006914198206447E+004
3.2215638E+000	-1.801738468454964E+000	3.007114198204025E+004
3.2215447E+000	-1.801736546074017E+000	3.007314198201604E+004
3.2212584E+000	-1.801737391351337E+000	3.007514198199182E+004
3.2213728E+000	-1.801738264428263E+000	3.007714198196761E+004
3.2211440E+000	-1.801737949000479E+000	3.007914198194339E+004
3.2209148E+000	-1.801737638853667E+000	3.008114198191918E+004
3.2209339E+000	-1.801737304423922E+000	3.008314198189497E+004
3.2206285E+000	-1.801735977362253E+000	3.008514198187075E+004
3.2205138E+000	-1.801737389086360E+000	3.008714198184654E+004
3.2202847E+000	-1.801736876057255E+000	3.008914198182232E+004
3.2202084E+000	-1.801736697326765E+000	3.009114198179811E+004
3.2201512E+000	-1.801739334999222E+000	3.009314198177389E+004
3.2198458E+000	-1.801740112744478E+000	3.009514198174968E+004
3.2198839E+000	-1.801739312063354E+000	3.009714198172546E+004
3.2196929E+000	-1.801739787243509E+000	3.009914198170125E+004
3.2195976E+000	-1.801740686701451E+000	3.010114198167704E+004
3.2194066E+000	-1.801740076910165E+000	3.010314198165282E+004
3.2192731E+000	-1.801740654133473E+000	3.010514198162861E+004
3.2191584E+000	-1.801740002189782E+000	3.010714198160439E+004
3.2190249E+000	-1.801739729057454E+000	3.010914198158018E+004
3.2188530E+000	-1.801738325332290E+000	3.011114198155596E+004
3.2186430E+000	-1.801737246476285E+000	3.011314198153175E+004
3.2185094E+000	-1.801737913595320E+000	3.011514198150754E+004
3.2185094E+000	-1.801735955737687E+000	3.011714198148332E+004
3.2182422E+000	-1.801739194379942E+000	3.011914198145911E+004
3.2181466E+000	-1.801738926516665E+000	3.012114198143489E+004
3.2179365E+000	-1.801738428352959E+000	3.012314198141068E+004
3.2178030E+000	-1.801737914835096E+000	3.012514198138646E+004
3.2177839E+000	-1.801736401961905E+000	3.012714198136225E+004
3.2174785E+000	-1.801736945413221E+000	3.012914198133803E+004
3.2173638E+000	-1.801737405155773E+000	3.013114198131382E+004
3.2172875E+000	-1.801736828254330E+000	3.013314198128961E+004
3.2170584E+000	-1.801739686857365E+000	3.013514198126539E+004
3.2169631E+000	-1.801740038787034E+000	3.013714198124118E+004
3.2167721E+000	-1.801738809190881E+000	3.013914198121696E+004
3.2166002E+000	-1.801739666806362E+000	3.014114198119275E+004
3.2163713E+000	-1.801738330386764E+000	3.014314198116853E+004
3.2164667E+000	-1.801737730620979E+000	3.014514198114432E+004
3.2162757E+000	-1.801738231872206E+000	3.014714198112010E+004
3.2158940E+000	-1.801737655101893E+000	3.014914198109589E+004
3.2157984E+000	-1.801739435218473E+000	3.015114198107168E+004
3.2156458E+000	-1.801738269196635E+000	3.015314198104746E+004
3.2153785E+000	-1.801736554978951E+000	3.015514198102325E+004
3.2154357E+000	-1.801738029192569E+000	3.015714198099903E+004
3.2152066E+000	-1.801737678669570E+000	3.015914198097482E+004
3.2151685E+000	-1.801738142846707E+000	3.016114198095060E+004
3.2149012E+000	-1.801737392090434E+000	3.016314198092639E+004
3.2146912E+000	-1.801736866019833E+000	3.016514198090218E+004
3.2145576E+000	-1.801736985801329E+000	3.016714198087796E+004
3.2144048E+000	-1.801735920094109E+000	3.016914198085375E+004
3.2141757E+000	-1.801736837946045E+000	3.017114198082953E+004
3.2139659E+000	-1.801737512909051E+000	3.017314198080532E+004
3.2138894E+000	-1.801737924646021E+000	3.017514198078110E+004
3.2137177E+000	-1.801736144982437E+000	3.017714198075689E+004
3.2135649E+000	-1.801735562740418E+000	3.017914198073267E+004
3.2133548E+000	-1.801735032056417E+000	3.018114198070846E+004
3.2132404E+000	-1.801735216854660E+000	3.018314198068425E+004
3.2131641E+000	-1.801733669649193E+000	3.018514198066003E+004
3.2128203E+000	-1.801733952127529E+000	3.018714198063582E+004
3.2128394E+000	-1.801733644364902E+000	3.018914198061160E+004
3.2126102E+000	-1.801733487127847E+000	3.019114198058739E+004
3.2124004E+000	-1.801734848402583E+000	3.019314198056317E+004
3.2121713E+000	-1.801736023233988E+000	3.019514198053896E+004
3.2119422E+000	-1.801735616563412E+000	3.019714198051475E+004
3.2118659E+000	-1.801736143218139E+000	3.019914198049053E+004
3.2116559E+000	-1.801736397443873E+000	3.020114198046632E+004
3.2115986E+000	-1.801737113629451E+000	3.020314198044210E+004
3.2112930E+000	-1.801738149295930E+000	3.020514198041789E+004
3.2111595E+000	-1.801738591240534E+000	3.020714198039367E+004
3.2108159E+000	-1.801740875004447E+000	3.020914198036946E+004
3.2107968E+000	-1.801739275835651E+000	3.021114198034524E+004
3.2105103E+000	-1.801739466594358E+000	3.021314198032103E+004
3.2104912E+000	-1.801738415812142E+000	3.021514198029682E+004
3.2102430E+000	-1.801738027118327E+000	3.021714198027260E+004
3.2101476E+000	-1.801738702331672E+000	3.021914198024839E+004
3.2100713E+000	-1.801737755905269E+000	3.022114198022417E+004
3.2096512E+000	-1.801736706756220E+000	3.022314198019996E+004
3.2095749E+000	-1.801735780404662E+000	3.022514198017574E+004
3.2093649E+000	-1.801737034641375E+000	3.022714198015153E+004
3.2092314E+000	-1.801735422347635E+000	3.022914198012732E+004
3.2091358E+000	-1.801735861633873E+000	3.023114198010310E+004
3.2087731E+000	-1.801734215508536E+000	3.023314198007889E+004
3.2087541E+000	-1.801734873245799E+000	3.023514198005467E+004
3.2084296E+000	-1.801736362610918E+000	3.023714198003046E+004
3.2083340E+000	-1.801736717640029E+000	3.023914198000624E+004
3.2081048E+000	-1.801737051294913E+000	3.024114197998203E+004
3.2079523E+000	-1.801737379776115E+000	3.024314197995781E+004
3.2078567E+000	-1.801739255403178E+000	3.024514197993360E+004
3.2075131E+000	-1.801738805709970E+000	3.024714197990939E+004
3.2074559E+000	-1.801739774619245E+000	3.024914197988517E+004
3.2072840E+000	-1.801739021204605E+000	3.025114197986096E+004
3.2070742E+000	-1.801738118086937E+000	3.025314197983674E+004
3.2069213E+000	-1.801738064907673E+000	3.025514197981253E+004
3.2066922E+000	-1.801738454459794E+000	3.025714197978831E+004
3.2065778E+000	-1.801736762915717E+000	3.025914197976410E+004
3.2064822E+000	-1.801737004564871E+000	3.026114197973988E+004
3.2061195E+000	-1.801735668574426E+000	3.026314197971567E+004
3.2059286E+000	-1.801735779248332E+000	3.026514197969146E+004
3.2057185E+000	-1.801736808322536E+000	3.026714197966724E+004
3.2055850E+000	-1.801737228940598E+000	3.026914197964303E+004
3.2053750E+000	-1.801736437867743E+000	3.027114197961881E+004
3.2051649E+000	-1.801736931584943E+000	3.027314197959460E+004
3.2049932E+000	-1.801736500190361E+000	3.027514197957038E+004
3.2048595E+000	-1.801736885796654E+000	3.027714197954617E+004
3.2046494E+000	-1.801737914358259E+000	3.027914197952196E+004
3.2044778E+000	-1.801737800716042E+000	3.028114197949774E+004
3.2043250E+000	-1.801738469504006E+000	3.028314197947353E+004
3.2040386E+000	-1.801737268839948E+000	3.028514197944931E+004
3.2038667E+000	-1.801737507985707E+000	3.028714197942510E+004
3.2038667E+000	-1.801738282381182E+000	3.028914197940088E+004
3.2035995E+000	-1.801738661347518E+000	3.029114197937667E+004
3.2033706E+000	-1.801738001178386E+000	3.029314197935245E+004
3.2032559E+000	-1.801738930653227E+000	3.029514197932824E+004
3.2030840E+000	-1.801740435193689E+000	3.029714197930403E+004
3.2029123E+000	-1.801739854477549E+000	3.029914197927981E+004
3.2027214E+000	-1.801738501618990E+000	3.030114197925560E+004
3.2025304E+000	-1.801739295564788E+000	3.030314197923138E+004
3.2023396E+000	-1.801741289709729E+000	3.030514197920717E+004
3.2021677E+000	-1.801739673052929E+000	3.030714197918295E+004
3.2019577E+000	-1.801741602610276E+000	3.030914197915874E+004
3.2019005E+000	-1.801741396294756E+000	3.031114197913453E+004
3.2017286E+000	-1.801738374374992E+000	3.031314197911031E+004
3.2015760E+000	-1.801739490281244E+000	3.031514197908610E+004
3.2013087E+000	-1.801738880203856E+000	3.031714197906188E+004
3.2011940E+000	-1.801738848267687E+000	3.031914197903767E+004
3.2010224E+000	-1.801740309785515E+000	3.032114197901345E+004
3.2007933E+000	-1.801738113700035E+000	3.032314197898924E+004
3.2007360E+000	-1.801739002619877E+000	3.032514197896502E+004
3.2004879E+000	-1.801738513110765E+000	3.032714197894081E+004
3.2003350E+000	-1.801738516508230E+000	3.032914197891660E+004
3.1999724E+000	-1.801737151216141E+000	3.033114197889238E+004
3.1999152E+000	-1.801737934194685E+000	3.033314197886817E+004
3.1997623E+000	-1.801740894864715E+000	3.033514197884395E+004
3.1997242E+000	-1.801741136919181E+000	3.033714197881974E+004
3.1993806E+000	-1.801742303763563E+000	3.033914197879552E+004
3.1992469E+000	-1.801741489409133E+000	3.034114197877131E+004
3.1990368E+000	-1.801743497656533E+000	3.034314197874710E+004
3.1988461E+000	-1.801742386673625E+000	3.034514197872288E+004
3.1986933E+000	-1.801740844343818E+000	3.034714197869867E+004
3.1985595E+000	-1.801740495811614E+000	3.034914197867445E+004
3.1984260E+000	-1.801741421841307E+000	3.035114197865024E+004
3.1981778E+000	-1.801741797350574E+000	3.035314197862602E+004
3.1980250E+000	-1.801741854201485E+000	3.035514197860181E+004
3.1978343E+000	-1.801739432428975E+000	3.035714197857759E+004
3.1974714E+000	-1.801740060471204E+000	3.035914197855338E+004
3.1974332E+000	-1.801739944599773E+000	3.036114197852917E+004
3.1973188E+000	-1.801739841924811E+000	3.036314197850495E+004
3.1971850E+000	-1.801738129185323E+000	3.036514197848074E+004
3.1970897E+000	-1.801739205263750E+000	3.036714197845652E+004
3.1968224E+000	-1.801738479100354E+000	3.036914197843231E+004
3.1967652E+000	-1.801738699673305E+000	3.037114197840809E+004
3.1964023E+000	-1.801736539553269E+000	3.037314197838388E+004
3.1963260E+000	-1.801738670443187E+000	3.037514197835966E+004
3.1961732E+000	-1.801737275873297E+000	3.037714197833545E+004
3.1960206E+000	-1.801735823451137E+000	3.037914197831124E+004
3.1958296E+000	-1.801739025865688E+000	3.038114197828702E+004
3.1956387E+000	-1.801738566075453E+000	3.038314197826281E+004
3.1955242E+000	-1.801738241027479E+000	3.038514197823859E+004
3.1952569E+000	-1.801737645279047E+000	3.038714197821438E+004
3.1951041E+000	-1.801739488135477E+000	3.038914197819016E+004
3.1949897E+000	-1.801738407240993E+000	3.039114197816595E+004
3.1948752E+000	-1.801739839194918E+000	3.039314197814174E+004
3.1945887E+000	-1.801741196225803E+000	3.039514197811752E+004
3.1945696E+000	-1.801739644192360E+000	3.039714197809331E+004
3.1943407E+000	-1.801739884160662E+000	3.039914197806909E+004
3.1940734E+000	-1.801740439699801E+000	3.040114197804488E+004
3.1939969E+000	-1.801741748129058E+000	3.040314197802066E+004
3.1937296E+000	-1.801740533255252E+000	3.040514197799645E+004
3.1937106E+000	-1.801742164658241E+000	3.040714197797223E+004
3.1934814E+000	-1.801742182778054E+000	3.040914197794802E+004
3.1934433E+000	-1.801743735061836E+000	3.041114197792381E+004
3.1931570E+000	-1.801742941521349E+000	3.041314197789959E+004
3.1929851E+000	-1.801740890597022E+000	3.041514197787538E+004
3.1927943E+000	-1.801740279029518E+000	3.041714197785116E+004
3.1926987E+000	-1.801737984644057E+000	3.041914197782695E+004
3.1924696E+000	-1.801739186142580E+000	3.042114197780273E+004
3.1923170E+000	-1.801737352882498E+000	3.042314197777852E+004
3.1921260E+000	-1.801738147162083E+000	3.042514197775431E+004
3.1920879E+000	-1.801739778875017E+000	3.042714197773009E+004
3.1917443E+000	-1.801738393078930E+000	3.042914197770588E+004
3.1917253E+000	-1.801738350986129E+000	3.043114197768166E+004
3.1915152E+000	-1.801737490843411E+000	3.043314197765745E+004
3.1913815E+000	-1.801736836682427E+000	3.043514197763323E+004
3.1911333E+000	-1.801739827917719E+000	3.043714197760902E+004
3.1908660E+000	-1.801738393663055E+000	3.043914197758480E+004
3.1909425E+000	-1.801736736916171E+000	3.044114197756059E+004
3.1906943E+000	-1.801737259899252E+000	3.044314197753638E+004
3.1905034E+000	-1.801738342701083E+000	3.044514197751216E+004
3.1903124E+000	-1.801738093422535E+000	3.044714197748795E+004
3.1901217E+000	-1.801737433909054E+000	3.044914197746373E+004
3.1900260E+000	-1.801735925017453E+000	3.045114197743952E+004
3.1899498E+000	-1.801737638555643E+000	3.045314197741530E+004
3.1896634E+000	-1.801737484668370E+000	3.045514197739109E+004
3.1895487E+000	-1.801739125238554E+000	3.045714197736687E+004
3.1893389E+000	-1.801738624738345E+000	3.045914197734266E+004
3.1892624E+000	-1.801740318571240E+000	3.046114197731845E+004
3.1889760E+000	-1.801739881788397E+000	3.046314197729423E+004
3.1889570E+000	-1.801740058551934E+000	3.046514197727002E+004
3.1886897E+000	-1.801738953219546E+000	3.046714197724580E+004
3.1885371E+000	-1.801738168202524E+000	3.046914197722159E+004
3.1883843E+000	-1.801738889394892E+000	3.047114197719737E+004
3.1882699E+000	-1.801739715384148E+000	3.047314197717316E+004
3.1881552E+000	-1.801739551936290E+000	3.047514197714895E+004
3.1878688E+000	-1.801738563989290E+000	3.047714197712473E+004
3.1878498E+000	-1.801739270411628E+000	3.047914197710052E+004
3.1874681E+000	-1.801739736043118E+000	3.048114197707630E+004
3.1874871E+000	-1.801739414178033E+000	3.048314197705209E+004
3.1872008E+000	-1.801737797664284E+000	3.048514197702787E+004
3.1871052E+000	-1.801738866637838E+000	3.048714197700366E+004
3.1869144E+000	-1.801738438092358E+000	3.048914197697944E+004
3.1868570E+000	-1.801739842759276E+000	3.049114197695523E+004
3.1867425E+000	-1.801739374123711E+000	3.049314197693102E+004
3.1864181E+000	-1.801739672540329E+000	3.049514197690680E+004
3.1863225E+000	-1.801738468598016E+000	3.049714197688259E+004
3.1861317E+000	-1.801737998329284E+000	3.049914197685837E+004
3.1860743E+000	-1.801738255392199E+000	3.050114197683416E+004
3.1858835E+000	-1.801735680161569E+000	3.050314197680994E+004
3.1858261E+000	-1.801737715481399E+000	3.050514197678573E+004
3.1855779E+000	-1.801736277114015E+000	3.050714197676152E+004
3.1854444E+000	-1.801736452625854E+000	3.050914197673730E+004
3.1853490E+000	-1.801735622333142E+000	3.051114197671309E+004
3.1851389E+000	-1.801733715103695E+000	3.051314197668887E+004
3.1850433E+000	-1.801735739623163E+000	3.051514197666466E+004
